
	Date	Time	AS Instance	Act. WPs	Dia.WPs	RFC Normal	RFC Low	CPU Usr	CPU Sys	CPU Idle	  CPU.	  Ava.	Rea.	Ste.	Paging in	Paging out	Free Mem.	FreeMem	Free(+FS)	EM alloc.	EM attach.	Heap Memor	Paging Mem	Pri.	Dia.	Ave.	Ave.	Upd.	Enq.	Logins	Sessions	   RTT	  Time
	2025/01/06	00:55:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     1	     98	 0.31	10.00	0.2	  0	       0	        0	      74	48,566	  48,566	  15,336	   15,304	        0	        0	  0	  1	  0	  0	  0	  0	   10	     10	  440	10,023
	2025/01/06	00:56:10	tels4happa02_PS4_00	     13	    10	       32	    32	    22	     2	     76	 4.36	15.00	0.7	  0	       0	      237	      53	52,713	  52,713	  38,356	   27,636	    1,035	   57,759	  0	  2	  8	  8	  0	  0	  555	    556	  463	 9,126
	2025/01/06	00:56:10	tels4happa07_PS4_00	      7	     7	       32	    32	     4	     1	     95	 0.66	10.00	0.3	  0	       0	        0	      67	44,110	  44,110	  15,392	   15,352	        0	        0	  0	  1	  7	  6	  0	  0	   17	     17	  412	10,119
	2025/01/06	00:56:30	tels4happa06_PS4_00	      8	     8	       32	    32	     4	     1	     95	 0.68	10.00	0.3	  0	       0	        0	      68	44,645	  44,645	  15,388	   15,348	        0	        2	  0	  1	  4	  5	  0	  0	   16	     16	  486	10,123
	2025/01/06	00:56:50	tels4happa05_PS4_00	      1	     1	       48	    45	     6	     2	     92	 1.08	10.00	0.7	  0	       0	        0	      67	43,989	  43,989	  15,344	   15,304	        0	        3	  0	 48	  3	  3	  0	  0	   12	     12	  413	10,013
	2025/01/06	00:57:00	tels4happa03_PS4_00	     13	    10	       32	    32	    28	     3	     69	 4.75	14.80	1.2	  0	       0	      108	      55	54,260	  54,260	  38,744	   26,496	    1,696	   90,253	  1	  3	  7	  7	  0	  0	  521	    537	  568	10,207
	2025/01/06	00:57:10	tels4happa04_PS4_00	      1	     1	       37	    35	     9	     1	     90	 1.23	10.00	0.4	  0	       0	        0	      72	47,417	  47,417	  15,340	   15,300	        0	        4	  0	  1	  1	  1	  0	  0	   11	     11	  410	10,013
	2025/01/06	01:00:00	tels4happa01_PS4_00	      8	     7	       25	    25	    31	     6	     63	 3.96	10.00	2.2	  0	       0	      150	      51	33,437	  33,437	  29,188	   18,856	      664	   73,041	  2	  3	  8	  8	  0	  0	  374	    406	  399	10,163
	2025/01/06	01:00:30	tels4happa09_PS4_00	      2	     1	        0	     0	     3	     1	     96	 0.56	10.00	0.4	  0	       0	        0	      75	49,242	  49,242	  15,352	   15,328	        0	       16	  0	  1	  0	  0	  0	  0	   12	     12	  358	10,012
	2025/01/06	01:00:50	tels4happa08_PS4_00	      2	     2	        0	     0	     1	     1	     98	 0.31	 9.09	0.4	  0	       0	        0	      74	48,519	  48,519	  15,340	   15,308	        0	        0	  0	  1	  0	  0	  0	  0	   11	     11	  453	10,020
	2025/01/06	01:01:10	tels4happa02_PS4_00	     31	    16	       32	    32	    25	     3	     72	 4.57	15.00	1.3	  0	       0	      206	      51	50,883	  50,883	  40,580	   27,252	        0	  165,875	  0	  1	 12	 11	  0	  0	  541	    542	  487	10,148
	2025/01/06	01:01:10	tels4happa07_PS4_00	     14	    14	       32	    32	     4	     1	     95	 0.68	10.00	0.3	  0	       0	        0	      67	44,186	  44,186	  15,464	   15,428	        0	        1	  0	  1	 11	 11	  0	  0	   21	     21	  626	10,122
	2025/01/06	01:01:30	tels4happa06_PS4_00	     15	    15	       32	    32	     5	     1	     94	 0.76	10.00	0.4	  0	       0	        0	      67	44,444	  44,444	  15,504	   15,464	        0	        5	  0	  1	 12	 12	  0	  0	   24	     24	  502	10,141
	2025/01/06	01:01:50	tels4happa05_PS4_00	      1	     1	       48	    45	     4	     1	     95	 0.70	 7.90	0.6	  0	       0	        0	      67	43,938	  43,938	  15,340	   15,300	        0	        3	  0	 47	  1	  1	  0	  0	   11	     11	  418	10,013
	2025/01/06	01:02:00	tels4happa03_PS4_00	     20	    12	       32	    32	    27	     3	     70	 4.56	11.86	2.6	  0	       0	       22	      52	51,965	  51,965	  38,988	   27,376	    1,918	  121,339	  1	  1	  8	  7	  0	  0	  542	    554	  445	 9,237
	2025/01/06	01:02:10	tels4happa04_PS4_00	      1	     1	       37	    35	     6	     1	     93	 0.83	 6.69	0.6	  0	       0	        0	      71	46,622	  46,622	  15,340	   15,300	        0	        2	  0	  1	  1	  1	  0	  0	   11	     11	  350	10,011
	2025/01/06	01:05:00	tels4happa01_PS4_00	      8	     8	       25	    25	    23	     7	     70	 3.40	10.00	1.8	  0	       2	      327	      49	32,678	  32,678	  27,604	   17,008	        0	   67,097	  1	  3	  8	 10	  0	  0	  405	    438	  621	 9,203
	2025/01/06	01:05:30	tels4happa09_PS4_00	      1	     1	        0	     0	     2	     1	     97	 0.45	10.00	0.3	  0	       0	        0	      75	49,190	  49,190	  15,344	   15,320	        0	       17	  0	  1	  0	  0	  0	  0	   11	     11	  376	10,021
	2025/01/06	01:05:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.26	10.00	0.4	  0	       0	        0	      73	48,474	  48,474	  15,336	   15,304	        0	        0	  0	  1	  0	  0	  0	  0	   10	     10	  472	 9,020
	2025/01/06	01:06:10	tels4happa02_PS4_00	     17	     9	       32	    32	    35	     3	     62	 6.64	15.00	1.2	  0	       0	       78	      50	49,516	  49,516	  39,428	   29,088	      495	  298,057	  0	  2	  9	  9	  0	  0	  494	    495	  362	 9,130
	2025/01/06	01:06:10	tels4happa07_PS4_00	     13	    13	       32	    32	     9	     1	     90	 1.16	10.00	0.5	  0	       0	        0	      67	43,976	  43,976	  15,476	   15,444	        0	        1	  0	  1	 11	 10	  0	  0	   21	     21	1,641	10,134
	2025/01/06	01:06:30	tels4happa06_PS4_00	     10	     9	       32	    32	    10	     1	     89	 1.26	10.00	0.6	  0	       0	        0	      67	44,341	  44,341	  15,408	   15,368	        0	        0	  0	  1	 10	 11	  0	  0	   19	     19	  396	10,131
	2025/01/06	01:06:50	tels4happa05_PS4_00	      2	     2	       48	    44	     3	     1	     96	 0.59	10.00	0.3	  0	       0	        0	      66	43,732	  43,732	  15,356	   15,312	        0	        3	  0	 49	  1	  1	  0	  0	   13	     13	  373	10,014
	2025/01/06	01:07:00	tels4happa03_PS4_00	     18	    11	       32	    32	    17	     2	     81	 3.31	15.00	0.8	  0	       0	       58	      53	52,573	  52,573	  40,096	   27,704	    1,503	  231,128	  2	  1	  9	  9	  0	  0	  546	    558	  508	10,235
	2025/01/06	01:07:10	tels4happa04_PS4_00	      3	     2	       37	    35	     3	     1	     96	 0.44	10.00	0.3	  0	       0	        0	      72	47,331	  47,331	  15,356	   15,316	        0	        5	  0	  1	  0	  1	  0	  0	   13	     13	  752	10,011
	2025/01/06	01:10:00	tels4happa01_PS4_00	     11	    10	       25	    25	    24	     5	     71	 3.20	10.00	1.6	  0	       0	      153	      51	33,717	  33,717	  27,944	   18,120	       13	   68,670	  2	  3	 10	  8	  0	  0	  423	    458	  537	 9,198
	2025/01/06	01:10:30	tels4happa09_PS4_00	      2	     1	        0	     0	     2	     1	     97	 0.41	10.00	0.3	  0	       0	        0	      75	49,168	  49,168	  15,352	   15,328	        0	       16	  0	  1	  0	  0	  0	  0	   12	     12	  394	10,014
	2025/01/06	01:10:50	tels4happa08_PS4_00	      3	     2	        0	     0	     2	     1	     97	 0.35	10.00	0.4	  0	       0	        0	      73	48,439	  48,439	  15,336	   15,304	        0	        0	  0	  1	  0	  0	  0	  0	   10	     10	  368	10,016
	2025/01/06	01:11:10	tels4happa02_PS4_00	     22	    12	       32	    32	    23	     3	     74	 4.65	15.00	0.9	  0	       0	       56	      51	50,419	  50,419	  38,468	   27,844	      675	  352,906	  2	  2	  8	  6	  0	  0	  532	    533	  375	10,130
	2025/01/06	01:11:10	tels4happa07_PS4_00	     10	    10	       32	    32	    11	     2	     87	 1.59	10.00	0.6	  0	       0	        0	      66	43,776	  43,776	  15,540	   15,500	        0	       25	  0	  1	  8	  8	  0	  0	   21	     21	  708	10,123
	2025/01/06	01:11:30	tels4happa06_PS4_00	      7	     7	       32	    32	    12	     1	     87	 1.43	10.00	0.5	  0	       0	        0	      67	44,262	  44,262	  15,760	   15,724	        0	        6	  0	  2	  7	  8	  0	  0	   16	     16	  489	10,124
	2025/01/06	01:11:50	tels4happa05_PS4_00	      2	     2	       48	    44	     4	     1	     95	 0.80	10.00	0.4	  0	       0	        0	      66	43,609	  43,609	  15,340	   15,304	        0	        4	  0	 48	  3	  3	  0	  0	   11	     11	  549	10,014
	2025/01/06	01:12:00	tels4happa03_PS4_00	     16	    12	       32	    32	    20	     3	     77	 3.64	15.00	1.2	  0	       0	       74	      53	52,604	  52,604	  38,876	   26,084	      811	  205,506	  2	  2	  9	  9	  0	  0	  523	    534	  379	 9,178
	2025/01/06	01:12:10	tels4happa04_PS4_00	      3	     3	       37	    35	     8	     1	     91	 1.02	10.00	0.4	  0	       0	        0	      72	47,194	  47,194	  15,344	   15,304	        0	        1	  0	  1	  0	  1	  0	  0	   12	     12	  326	10,012
	2025/01/06	01:15:00	tels4happa01_PS4_00	     10	    10	       25	    25	    24	     3	     73	 3.10	10.00	0.7	  0	       0	      276	      51	33,766	  33,766	  28,808	   19,176	       15	   68,690	  2	  3	  7	  7	  0	  0	  390	    425	  431	10,250
	2025/01/06	01:15:30	tels4happa09_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.30	10.00	0.2	  0	       0	        0	      74	48,527	  48,527	  15,344	   15,320	        0	       16	  0	  1	  0	  0	  0	  0	   11	     11	  406	10,012
	2025/01/06	01:15:50	tels4happa08_PS4_00	      2	     1	        0	     0	     1	     0	     99	 0.22	10.00	0.3	  0	       0	        0	      73	48,180	  48,180	  15,340	   15,308	        0	        0	  0	  1	  0	  0	  0	  0	   11	     11	  463	10,020
	2025/01/06	01:16:10	tels4happa02_PS4_00	     10	     5	       32	    32	    16	     2	     82	 3.17	15.00	0.7	  0	       0	      105	      54	53,611	  53,611	  37,916	   26,912	      696	  318,047	  2	  2	  7	  8	  0	  0	  558	    559	5,972	10,132
	2025/01/06	01:16:10	tels4happa07_PS4_00	     14	    14	       32	    32	    16	     1	     83	 2.00	10.00	0.9	  0	       0	        0	      65	42,968	  42,968	  15,516	   15,476	        0	       28	  0	  1	 12	 12	  0	  0	   23	     23	  476	10,130
	2025/01/06	01:16:30	tels4happa06_PS4_00	     13	    13	       32	    32	     5	     1	     94	 0.71	10.00	0.3	  0	       0	        0	      66	43,690	  43,690	  15,476	   15,436	        0	       14	  0	  1	 12	 11	  0	  0	   22	     22	  284	10,122
	2025/01/06	01:16:50	tels4happa05_PS4_00	      2	     2	       48	    44	     3	     1	     96	 0.55	 8.82	0.4	  0	       0	        0	      67	44,459	  44,459	  15,360	   15,300	        0	        0	  0	 49	  2	  1	  0	  0	   14	     14	  383	 9,547
	2025/01/06	01:17:00	tels4happa03_PS4_00	      9	     5	       32	    32	    30	     2	     68	 4.97	13.17	1.6	  0	       0	       51	      55	54,598	  54,598	  36,416	   25,372	        0	  216,306	  1	  2	  7	  6	  0	  0	  550	    561	  438	10,193
	2025/01/06	01:17:10	tels4happa04_PS4_00	      1	     1	       37	    35	     3	     1	     96	 0.55	10.00	0.3	  0	       0	        0	      70	45,919	  45,919	  15,340	   15,300	        0	        2	  0	  1	  0	  0	  0	  0	   11	     11	  429	10,013
	2025/01/06	01:20:00	tels4happa01_PS4_00	      6	     6	       25	    25	    14	     3	     83	 2.02	10.00	0.9	  0	       0	      130	      51	33,486	  33,486	  26,524	   16,988	        0	  438,924	  0	  3	  8	  7	  0	  0	  397	    435	  365	10,189
	2025/01/06	01:20:30	tels4happa09_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.30	10.00	0.2	  0	       0	        0	      74	48,526	  48,526	  15,344	   15,320	        0	       16	  0	  1	  0	  0	  0	  0	   11	     11	  505	10,016
	2025/01/06	01:20:50	tels4happa08_PS4_00	      1	     1	        0	     0	     2	     1	     97	 0.32	10.00	0.3	  0	       0	        0	      73	48,143	  48,143	  15,336	   15,304	        0	        0	  0	  1	  0	  0	  0	  0	   10	     10	1,028	 9,045
	2025/01/06	01:21:10	tels4happa02_PS4_00	      8	     7	       32	    32	    12	     2	     86	 2.66	15.00	0.4	  0	       0	       50	      52	51,551	  51,551	  38,244	   26,476	      696	   72,114	  2	  1	  9	  8	  0	  0	  544	    545	1,154	 9,139
	2025/01/06	01:21:10	tels4happa07_PS4_00	     14	    14	       32	    32	    18	     1	     81	 2.20	10.00	0.4	  0	       0	        0	      65	42,741	  42,741	  15,548	   15,512	        0	       31	  0	  1	 11	 10	  0	  0	   22	     22	1,007	10,126
	2025/01/06	01:21:30	tels4happa06_PS4_00	      9	     9	       32	    32	    12	     1	     87	 1.48	10.00	0.3	  0	       0	        0	      66	43,617	  43,617	  15,444	   15,408	        0	       18	  0	  1	 11	 10	  0	  0	   17	     17	  338	10,121
	2025/01/06	01:21:50	tels4happa05_PS4_00	      6	     5	       48	    38	     4	     1	     95	 0.71	10.00	0.4	  0	       0	        0	      67	44,299	  44,299	  15,352	   15,312	        0	        7	  0	 49	  2	  1	  0	  0	   14	     14	  381	10,013
	2025/01/06	01:22:00	tels4happa03_PS4_00	     14	     6	       32	    32	    11	     2	     87	 2.19	15.00	0.7	  0	       0	       53	      55	54,147	  54,147	  36,224	   25,308	        0	  223,105	  1	  1	 10	  8	  0	  0	  552	    560	  354	 9,207
	2025/01/06	01:22:10	tels4happa04_PS4_00	      1	     1	       37	    35	     2	     0	     98	 0.33	10.00	0.2	  0	       0	        0	      71	47,124	  47,124	  15,336	   15,300	        0	        3	  0	  1	  1	  1	  0	  0	   10	     10	  360	10,013
	2025/01/06	01:25:00	tels4happa01_PS4_00	      3	     3	       25	    25	    18	     3	     79	 2.35	10.00	0.9	  0	       0	      122	      50	32,846	  32,846	  27,792	   16,844	        0	   87,402	  0	  2	  4	  5	  0	  0	  435	    474	  503	10,203
	2025/01/06	01:25:30	tels4happa09_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.31	10.00	0.3	  0	       0	        0	      73	48,493	  48,493	  15,340	   15,320	        0	       16	  0	  1	  0	  0	  0	  0	   10	     10	  411	10,015
	2025/01/06	01:25:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     1	     98	 0.32	10.00	0.2	  0	       0	        0	      73	48,102	  48,102	  15,340	   15,312	        0	        0	  0	  1	  0	  0	  0	  0	   10	     10	  368	10,013
	2025/01/06	01:26:10	tels4happa02_PS4_00	     10	     7	       32	    32	    19	     2	     79	 3.69	15.00	0.7	  0	       0	       48	      53	52,167	  52,167	  36,468	   24,872	        4	   70,176	  1	  1	  7	  6	  0	  0	  565	    565	  410	10,127
	2025/01/06	01:26:10	tels4happa07_PS4_00	      7	     7	       32	    32	    14	     2	     84	 1.90	10.00	0.8	  0	       0	        0	      64	42,439	  42,439	  15,440	   15,400	        0	       32	  0	  2	  5	  6	  0	  0	   16	     16	  430	10,122
	2025/01/06	01:26:30	tels4happa06_PS4_00	      4	     4	       32	    32	    10	     1	     89	 1.28	10.00	0.5	  0	       0	        0	      66	43,504	  43,504	  15,348	   15,312	        0	       10	  0	  1	  5	  5	  0	  0	   11	     11	  337	10,121
	2025/01/06	01:26:50	tels4happa05_PS4_00	      2	     2	       48	    44	     6	     2	     92	 1.01	10.00	0.6	  0	       0	        0	      67	44,227	  44,227	  15,352	   15,312	        0	        7	  0	 49	  1	  1	  0	  0	   12	     12	  351	10,011
	2025/01/06	01:27:00	tels4happa03_PS4_00	     11	     5	       32	    32	    22	     3	     75	 4.12	15.00	1.3	  0	       0	       54	      54	53,538	  53,538	  37,924	   25,400	        0	  259,343	  1	  1	  5	  6	  0	  0	  535	    544	  372	10,197
	2025/01/06	01:27:10	tels4happa04_PS4_00	      1	     1	       37	    35	     9	     1	     90	 1.20	10.00	0.4	  0	       0	        0	      71	46,842	  46,842	  15,336	   15,300	        0	        2	  0	  1	  0	  0	  0	  0	   10	     10	  406	10,024
	2025/01/06	01:30:00	tels4happa01_PS4_00	      5	     5	       25	    25	    15	     3	     82	 2.14	10.00	0.6	  0	       0	      100	      49	32,621	  32,621	  28,212	   17,256	        0	   93,150	  0	  3	  5	  6	  0	  0	  455	    497	  567	10,187
	2025/01/06	01:30:30	tels4happa09_PS4_00	      2	     1	        0	     0	     2	     1	     97	 0.34	10.00	0.3	  0	       0	        0	      74	48,553	  48,553	  15,352	   15,328	        0	       16	  0	  1	  0	  0	  0	  0	   12	     12	  340	10,017
	2025/01/06	01:30:50	tels4happa08_PS4_00	      1	     1	        0	     0	     2	     1	     97	 0.34	10.00	0.2	  0	       0	        0	      73	48,109	  48,109	  15,336	   15,304	        0	        0	  0	  1	  0	  0	  0	  0	   10	     10	  347	10,014
	2025/01/06	01:31:10	tels4happa02_PS4_00	     17	     9	       32	    32	    23	     3	     74	 4.47	15.00	0.8	  0	       1	       87	      54	53,158	  53,158	  38,468	   25,836	        4	   79,783	  1	  2	  8	  9	  0	  0	  594	    594	  401	10,130
	2025/01/06	01:31:10	tels4happa07_PS4_00	     10	    10	       32	    32	    14	     1	     85	 1.70	10.00	0.6	  0	       0	        0	      64	42,453	  42,453	  15,828	   15,792	        0	       37	  0	  1	 10	 10	  0	  0	   19	     19	  438	10,121
	2025/01/06	01:31:30	tels4happa06_PS4_00	     14	    14	       32	    32	     7	     1	     92	 1.00	10.00	0.3	  0	       0	        0	      66	43,575	  43,575	  15,440	   15,400	        0	        4	  0	  1	 10	 10	  0	  0	   23	     23	  523	10,121
	2025/01/06	01:31:50	tels4happa05_PS4_00	      2	     2	       48	    44	     3	     1	     96	 0.56	 8.86	0.5	  0	       0	        0	      67	44,194	  44,194	  15,372	   15,320	        0	        3	  0	 48	  2	  1	  0	  0	   15	     15	  419	10,019
	2025/01/06	01:32:00	tels4happa03_PS4_00	     18	     5	       32	    32	    26	     4	     70	 4.78	13.10	1.8	  0	       0	      121	      53	52,403	  52,403	  38,420	   25,588	        0	  148,942	  0	  1	  9	  8	  0	  0	  584	    594	  726	 9,233
	2025/01/06	01:32:10	tels4happa04_PS4_00	      4	     3	       37	    34	     5	     1	     94	 0.80	10.00	0.4	  0	       0	        0	      71	47,060	  47,060	  15,360	   15,320	        0	        5	  0	  1	  2	  1	  0	  0	   14	     14	  544	10,012
	2025/01/06	01:35:00	tels4happa01_PS4_00	      7	     7	       25	    25	    16	     4	     80	 2.33	10.00	1.1	  0	       0	      179	      50	33,069	  33,069	  27,160	   16,832	        0	   90,836	  0	  3	  6	  6	  0	  0	  392	    436	  525	10,205
	2025/01/06	01:35:30	tels4happa09_PS4_00	      1	     1	        0	     0	     2	     1	     97	 0.44	10.00	0.3	  0	       0	        0	      74	48,519	  48,519	  15,352	   15,320	        0	       16	  0	  1	  0	  0	  0	  0	   13	     13	  473	10,015
	2025/01/06	01:35:50	tels4happa08_PS4_00	      3	     1	        0	     0	     2	     1	     97	 0.40	10.00	0.3	  0	       0	        0	      73	48,072	  48,072	  15,344	   15,304	        0	        0	  0	  1	  0	  0	  0	  0	   12	     12	  454	10,017
	2025/01/06	01:36:10	tels4happa02_PS4_00	      7	     6	       32	    32	    15	     2	     83	 3.23	15.00	0.6	  0	       0	      151	      51	51,095	  51,095	  37,256	   24,556	        4	   86,391	  1	  2	  8	  7	  0	  0	  646	    647	  644	 9,131
	2025/01/06	01:36:10	tels4happa07_PS4_00	     11	    10	       32	    32	    15	     2	     83	 1.93	10.00	0.7	  0	       0	        0	      64	42,285	  42,285	  15,640	   15,596	        0	       41	  0	  1	 10	 11	  0	  0	   21	     21	  952	10,134
	2025/01/06	01:36:30	tels4happa06_PS4_00	      8	     8	       32	    32	     7	     1	     92	 0.94	10.00	0.4	  0	       0	        0	      66	43,583	  43,583	  15,532	   15,484	        0	        0	  0	  1	  8	  9	  0	  0	   20	     20	  321	 9,119
	2025/01/06	01:36:50	tels4happa05_PS4_00	      2	     2	       48	    44	     6	     2	     92	 1.07	10.00	0.5	  0	       0	        0	      67	44,403	  44,403	  15,348	   15,304	        0	        1	  0	 48	  1	  2	  0	  0	   13	     13	  354	10,014
	2025/01/06	01:37:00	tels4happa03_PS4_00	      7	     5	       32	    32	    21	     3	     76	 4.02	15.00	1.0	  0	       0	      149	      53	52,658	  52,658	  36,852	   26,260	        0	  152,920	  0	  1	  6	  6	  0	  0	  458	    469	  478	10,236
	2025/01/06	01:37:10	tels4happa04_PS4_00	      1	     1	       37	    35	     7	     1	     92	 0.94	10.00	0.3	  0	       0	        0	      71	46,775	  46,775	  15,344	   15,300	        0	        1	  0	  1	  0	  0	  0	  0	   12	     12	  445	10,012
