Monitoring Data

	Date	Time	AS Instance	Act. WPs	Dia.WPs	RFC Normal	RFC Low	CPU Usr	CPU Sys	CPU Idle	  CPU.	  Ava.	Rea.	Ste.	Paging in	Paging out	Free Mem.	FreeMem	Free(+FS)	EM alloc.	EM attach.	Heap Memor	Pri.	Dia.	Ave.	Ave.	Upd.	Enq.	Logins	Sessions	  Time
	2024/12/25	14:09:10	tels4happ001_PS1_00	      1	     1	       25	    25	     9	     3	     88	 1.53	10.00	0.2	  0	      68	        0	      46	30,720	  30,720	  12,836	   12,520	        0	  0	251	  0	  0	  0	  0	   34	     34	10,003
	2024/12/25	14:09:10	tels4happ002_PS1_00	      2	     1	       32	    32	     2	     0	     98	 0.64	15.00	0.0	  0	       0	        0	      60	59,258	  59,258	  16,620	   16,516	        0	  0	  2	  0	  0	  0	  0	   41	     41	10,108
	2024/12/25	14:09:10	tels4happ003_PS1_00	      6	     1	       32	    32	    13	     1	     86	 2.87	15.00	0.0	  0	       0	       64	      56	55,739	  55,739	  17,376	   16,768	        0	  0	  9	  0	  1	  0	  0	   41	     41	10,108
	2024/12/25	14:09:10	tels4happ004_PS1_00	      5	     5	       36	    31	     9	     1	     90	 1.61	10.00	0.1	  0	       0	        0	      64	42,200	  42,200	  17,680	   17,652	        0	  0	  8	  4	  4	  0	  0	    8	      8	10,110
	2024/12/25	14:09:10	tels4happ005_PS1_00	      2	     2	       48	    44	     9	     2	     89	 1.40	10.00	0.2	  0	       0	        0	      63	41,549	  41,549	  12,956	   12,940	    5,478	  1	  6	  1	  1	  0	  0	    6	      6	10,108
	2024/12/25	14:09:10	tels4happ006_PS1_00	      6	     6	       32	    32	     3	     2	     95	 0.62	10.00	0.2	  0	       0	        0	      67	44,221	  44,221	  11,220	   11,192	        0	  0	 10	  3	  3	  0	  0	   11	     11	10,107
	2024/12/25	14:09:10	tels4happ007_PS1_00	      6	     6	       32	    32	     3	     0	     97	 0.49	10.00	0.1	  0	       0	        0	      69	45,634	  45,634	  11,080	   11,068	        0	  0	  7	  3	  3	  0	  0	    9	      9	10,107
	2024/12/25	14:09:10	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     2	     97	 0.38	10.00	0.1	  0	       0	        0	      82	53,946	  53,946	  11,040	   11,028	        0	  0	  9	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	14:09:10	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.14	10.00	0.0	  0	       0	        0	      82	54,269	  54,269	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	14:14:10	tels4happ001_PS1_00	      1	     1	       25	    25	    14	     4	     82	 2.28	10.00	0.5	  0	      69	      114	      47	30,890	  30,890	  12,844	   12,520	        0	  0	251	  0	  0	  0	  0	   34	     34	10,002
	2024/12/25	14:14:10	tels4happ002_PS1_00	      2	     1	       32	    32	     5	     1	     94	 1.36	15.00	0.1	  0	       0	        0	      60	59,221	  59,221	  16,632	   16,532	        0	  0	  2	  0	  0	  0	  0	   41	     41	10,109
	2024/12/25	14:14:10	tels4happ003_PS1_00	      4	     1	       32	    32	     6	     1	     93	 1.45	15.00	0.0	  0	       0	        0	      56	55,428	  55,428	  16,812	   16,672	        0	  0	  9	  1	  0	  0	  0	   41	     41	10,109
	2024/12/25	14:14:10	tels4happ004_PS1_00	      5	     5	       36	    31	    28	     1	     71	 3.87	10.00	0.1	  0	       0	        0	      59	39,046	  39,046	  18,688	   18,660	    1,802	  4	  8	  4	  4	  0	  0	    8	      8	10,110
	2024/12/25	14:14:10	tels4happ005_PS1_00	      1	     1	       48	    45	    10	     3	     87	 1.64	10.00	0.3	  0	       0	        0	      69	45,646	  45,646	  11,040	   11,028	        0	  0	  6	  0	  1	  0	  0	    4	      4	10,002
	2024/12/25	14:14:10	tels4happ006_PS1_00	      5	     5	       32	    32	     4	     2	     94	 0.75	10.00	0.2	  0	       0	        0	      67	44,232	  44,232	  11,076	   11,048	        0	  0	 10	  4	  2	  0	  0	   10	     10	10,109
	2024/12/25	14:14:10	tels4happ007_PS1_00	      4	     4	       32	    32	     4	     3	     93	 1.00	10.00	0.1	  0	       0	        0	      69	45,732	  45,732	  11,060	   11,048	        0	  0	  7	  4	  3	  0	  0	    7	      7	10,110
	2024/12/25	14:14:10	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.36	10.00	0.1	  0	       0	        0	      82	53,930	  53,930	  11,040	   11,028	        0	  0	  9	  0	  0	  0	  0	    4	      4	10,001
	2024/12/25	14:14:10	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.15	10.00	0.0	  0	       0	        0	      82	54,234	  54,234	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,001
	2024/12/25	14:19:10	tels4happ001_PS1_00	      1	     1	       25	    25	    10	     2	     88	 1.45	10.00	0.2	  0	       4	        0	      49	32,495	  32,495	  12,752	   12,520	        0	  0	252	  0	  0	  0	  0	   29	     29	     0
	2024/12/25	14:19:10	tels4happ002_PS1_00	      1	     1	       32	    32	     1	     0	     99	 0.44	15.00	0.0	  0	       0	        0	      61	60,895	  60,895	  16,568	   16,472	        0	  0	  2	  0	  0	  0	  0	   40	     40	     0
	2024/12/25	14:19:10	tels4happ003_PS1_00	      4	     1	       32	    32	     5	     1	     94	 1.29	15.00	0.0	  0	       0	        0	      58	57,715	  57,715	  16,844	   16,692	        0	  0	 10	  0	  0	  0	  0	   38	     38	     0
	2024/12/25	14:19:10	tels4happ004_PS1_00	      1	     1	       37	    35	    11	     1	     88	 1.54	10.00	0.0	  0	       0	        0	      67	44,314	  44,314	  11,048	   11,028	        0	  0	  8	  0	  0	  0	  0	    6	      6	     0
	2024/12/25	14:19:10	tels4happ005_PS1_00	      1	     1	       48	    45	     7	     2	     91	 1.13	10.00	0.2	  0	       0	        0	      69	45,591	  45,591	  11,040	   11,028	        0	  0	  6	  0	  1	  0	  0	    4	      4	     0
	2024/12/25	14:19:10	tels4happ006_PS1_00	      5	     5	       32	    32	     2	     1	     97	 0.51	10.00	0.1	  0	       0	        0	      67	44,134	  44,134	  11,100	   11,072	        0	  0	 10	  4	  3	  0	  0	   10	     10	     0
	2024/12/25	14:19:10	tels4happ007_PS1_00	      3	     3	       32	    32	     2	     1	     97	 0.54	10.00	0.0	  0	       0	        0	      69	45,688	  45,688	  11,052	   11,040	        0	  0	  7	  4	  3	  0	  0	    6	      6	     0
	2024/12/25	14:19:10	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.34	10.00	0.1	  0	       0	        0	      82	53,916	  53,916	  11,040	   11,028	        0	  0	  9	  0	  0	  0	  0	    4	      4	     0
	2024/12/25	14:19:10	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.14	10.00	0.0	  0	       0	        0	      82	54,223	  54,223	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	     0
	2024/12/25	14:24:10	tels4happ001_PS1_00	      1	     1	       25	    25	     9	     4	     87	 1.57	10.00	0.2	  0	      20	        0	      47	30,905	  30,905	  12,752	   12,520	        0	  0	252	  0	  0	  0	  0	   29	     29	10,016
	2024/12/25	14:24:10	tels4happ002_PS1_00	      2	     2	       32	    32	     1	     0	     99	 0.40	15.00	0.0	  0	       0	        0	      60	59,597	  59,597	  16,588	   16,476	        0	  0	  3	  0	  1	  0	  0	   41	     41	10,004
	2024/12/25	14:24:10	tels4happ003_PS1_00	      4	     1	       32	    32	     3	     0	     97	 0.83	15.00	0.0	  0	       0	        0	      60	59,109	  59,109	  16,812	   16,712	        0	  0	 10	  0	  0	  0	  0	   36	     36	10,109
	2024/12/25	14:24:10	tels4happ004_PS1_00	      1	     1	       37	    35	     2	     1	     97	 0.37	10.00	0.0	  0	       0	        0	      71	47,017	  47,017	  11,040	   11,028	        0	  0	  8	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	14:24:10	tels4happ005_PS1_00	      3	     2	       48	    43	     9	     2	     89	 1.31	10.00	0.2	  0	       0	        0	      69	45,552	  45,552	  11,048	   11,036	        0	  0	  6	  1	  1	  0	  0	    6	      6	10,109
	2024/12/25	14:24:10	tels4happ006_PS1_00	      9	     9	       32	    32	     2	     1	     97	 0.49	10.00	0.2	  0	       0	        0	      68	44,637	  44,637	  11,224	   11,196	        0	  0	 10	  3	  3	  0	  0	   13	     13	 9,110
	2024/12/25	14:24:10	tels4happ007_PS1_00	      6	     6	       32	    32	     3	     3	     94	 0.80	10.00	0.0	  0	       0	        0	      69	45,836	  45,836	  11,100	   11,088	        0	  0	  7	  3	  3	  0	  0	    9	      9	10,111
	2024/12/25	14:24:10	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.35	10.00	0.1	  0	       0	        0	      82	53,911	  53,911	  11,040	   11,028	        0	  0	  9	  0	  0	  0	  0	    4	      4	 9,002
	2024/12/25	14:24:10	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.14	10.00	0.0	  0	       0	        0	      82	54,216	  54,216	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,003
	2024/12/25	14:29:10	tels4happ001_PS1_00	      1	     1	       25	    25	     9	     2	     89	 1.40	10.00	0.2	  0	      10	        0	      46	30,643	  30,643	  12,740	   12,520	        0	  0	252	  0	  0	  0	  0	   28	     28	10,002
	2024/12/25	14:29:10	tels4happ002_PS1_00	      1	     1	       32	    32	     2	     0	     98	 0.50	15.00	0.0	  0	       0	        0	      60	59,690	  59,690	  16,600	   16,472	        0	  0	  2	  1	  0	  0	  0	   39	     39	10,004
	2024/12/25	14:29:10	tels4happ003_PS1_00	      4	     1	       32	    32	     2	     0	     98	 0.63	15.00	0.0	  0	       0	        0	      61	60,559	  60,559	  16,816	   16,720	        0	  0	 10	  1	  1	  0	  0	   35	     35	10,108
	2024/12/25	14:29:10	tels4happ004_PS1_00	      1	     1	       37	    35	     3	     1	     96	 0.55	10.00	0.0	  0	       0	        0	      71	47,018	  47,018	  11,040	   11,028	        0	  0	  8	  0	  0	  0	  0	    4	      4	10,003
	2024/12/25	14:29:10	tels4happ005_PS1_00	      1	     1	       48	    45	     4	     2	     94	 0.82	10.00	0.1	  0	       0	        0	      70	46,237	  46,237	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	14:29:10	tels4happ006_PS1_00	      6	     6	       32	    32	     3	     2	     95	 0.63	10.00	0.2	  0	       0	        0	      67	44,244	  44,244	  11,108	   11,080	        0	  0	 10	  4	  3	  0	  0	   11	     11	10,004
	2024/12/25	14:29:10	tels4happ007_PS1_00	      6	     6	       32	    32	     3	     2	     95	 0.70	10.00	0.1	  0	       0	        0	      69	45,463	  45,463	  11,076	   11,064	        0	  0	  7	  5	  3	  0	  0	    9	      9	10,108
	2024/12/25	14:29:10	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.36	10.00	0.1	  0	       0	        0	      82	53,800	  53,800	  11,040	   11,028	        0	  0	  9	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	14:29:10	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.14	10.00	0.0	  0	       0	        0	      82	54,198	  54,198	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,003
	2024/12/25	14:34:10	tels4happ001_PS1_00	      1	     1	       25	    25	     9	     2	     89	 1.48	10.00	0.2	  0	       6	        0	      46	30,440	  30,440	  12,720	   12,520	        0	  0	252	  0	  0	  0	  0	   29	     29	10,003
	2024/12/25	14:34:10	tels4happ002_PS1_00	      1	     1	       32	    32	     1	     0	     99	 0.45	15.00	0.0	  0	       0	        0	      60	59,789	  59,789	  16,588	   16,472	        0	  0	  2	  1	  1	  0	  0	   39	     39	10,002
	2024/12/25	14:34:10	tels4happ003_PS1_00	      5	     1	       32	    32	     4	     1	     95	 1.14	15.00	0.0	  0	       0	        0	      59	58,387	  58,387	  17,312	   17,184	        0	  0	 10	  1	  1	  0	  0	   38	     38	10,110
	2024/12/25	14:34:10	tels4happ004_PS1_00	      1	     1	       37	    35	     3	     1	     96	 0.62	10.00	0.0	  0	       4	        0	      72	47,698	  47,698	  11,040	   11,028	        0	  0	  8	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	14:34:10	tels4happ005_PS1_00	      2	     2	       48	    44	     9	     2	     89	 1.50	10.00	0.2	  0	       2	        0	      71	46,646	  46,646	  11,052	   11,036	        0	  0	  6	  1	  1	  0	  0	    6	      6	10,111
	2024/12/25	14:34:10	tels4happ006_PS1_00	      4	     3	       32	    32	     4	     1	     95	 0.78	10.00	0.2	  0	       0	        0	      67	44,425	  44,425	  11,068	   11,040	        0	  0	 10	  4	  3	  0	  0	    9	      9	10,110
	2024/12/25	14:34:10	tels4happ007_PS1_00	      3	     3	       32	    32	     2	     1	     97	 0.48	10.00	0.0	  0	       0	        0	      69	45,363	  45,363	  11,156	   11,144	        0	  0	  7	  3	  3	  0	  0	    6	      6	10,112
	2024/12/25	14:34:10	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.32	10.00	0.1	  0	       0	        0	      82	53,894	  53,894	  11,040	   11,028	        0	  0	  9	  0	  0	  0	  0	    4	      4	10,001
	2024/12/25	14:34:10	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.14	10.00	0.0	  0	       0	        0	      82	54,188	  54,188	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	14:39:10	tels4happ001_PS1_00	      2	     2	       25	    25	     9	     2	     89	 1.42	10.00	0.2	  0	      40	        0	      49	32,215	  32,215	  12,720	   12,524	        0	  0	252	  0	  0	  0	  0	   31	     31	10,004
	2024/12/25	14:39:10	tels4happ002_PS1_00	      3	     1	       32	    32	     4	     1	     95	 1.06	15.00	0.0	  0	       0	        0	      60	59,914	  59,914	  16,760	   16,640	        0	  0	  2	  0	  0	  0	  0	   40	     40	10,108
	2024/12/25	14:39:10	tels4happ003_PS1_00	      4	     1	       32	    32	     2	     0	     98	 0.63	15.00	0.0	  0	       0	        0	      59	58,333	  58,333	  16,764	   16,632	        0	  0	 10	  0	  0	  0	  0	   36	     36	10,109
	2024/12/25	14:39:10	tels4happ004_PS1_00	      1	     1	       37	    35	     3	     1	     96	 0.50	10.00	0.0	  0	       0	        0	      72	47,686	  47,686	  11,040	   11,028	        0	  0	  8	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	14:39:10	tels4happ005_PS1_00	      1	     1	       48	    45	     5	     2	     93	 0.88	10.00	0.1	  0	       0	        0	      70	46,180	  46,180	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,003
	2024/12/25	14:39:10	tels4happ006_PS1_00	      4	     4	       32	    32	     3	     1	     96	 0.57	10.00	0.1	  0	       0	        0	      67	44,390	  44,390	  11,192	   11,164	        0	  0	 11	  2	  2	  0	  0	   10	     10	10,107
	2024/12/25	14:39:10	tels4happ007_PS1_00	      4	     4	       32	    32	     4	     1	     95	 0.76	10.00	0.0	  0	       0	        0	      69	45,372	  45,372	  11,060	   11,048	        0	  0	  8	  3	  3	  0	  0	    7	      7	10,113
	2024/12/25	14:39:10	tels4happ008_PS1_00	      1	     1	        0	     0	     0	     1	     99	 0.31	10.00	0.1	  0	       0	        0	      82	53,892	  53,892	  11,040	   11,028	        0	  0	  9	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	14:39:10	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.63	10.00	0.0	  0	       0	        0	      82	54,057	  54,057	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,003
	2024/12/25	14:44:10	tels4happ001_PS1_00	      1	     1	       25	    25	     9	     2	     89	 1.46	10.00	0.2	  0	       8	        0	      46	30,148	  30,148	  12,596	   12,520	        0	  0	252	  0	  1	  0	  0	   29	     29	10,002
	2024/12/25	14:44:10	tels4happ002_PS1_00	      3	     2	       32	    32	     4	     1	     95	 1.00	15.00	0.0	  0	       0	        0	      60	59,853	  59,853	  16,696	   16,592	        0	  0	  2	  0	  0	  0	  0	   38	     38	10,108
	2024/12/25	14:44:10	tels4happ003_PS1_00	      4	     1	       32	    32	     2	     0	     98	 0.64	15.00	0.0	  0	       0	        0	      59	58,719	  58,719	  16,880	   16,636	        0	  0	 10	  0	  0	  0	  0	   37	     37	 9,109
	2024/12/25	14:44:10	tels4happ004_PS1_00	      1	     1	       37	    35	     3	     1	     96	 0.55	10.00	0.0	  0	       0	        0	      72	47,672	  47,672	  11,040	   11,028	        0	  0	  8	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	14:44:10	tels4happ005_PS1_00	      2	     2	       48	    44	     9	     2	     89	 1.37	10.00	0.2	  0	       0	        0	      70	46,149	  46,149	  11,044	   11,032	        0	  0	  6	  1	  1	  0	  0	    5	      5	 9,110
	2024/12/25	14:44:10	tels4happ006_PS1_00	      5	     5	       32	    32	     4	     1	     95	 0.74	10.00	0.2	  0	       0	        0	      67	44,323	  44,323	  11,088	   11,060	        0	  0	 11	  3	  3	  0	  0	    9	      9	10,109
	2024/12/25	14:44:10	tels4happ007_PS1_00	      3	     3	       32	    32	     4	     1	     95	 0.70	10.00	0.0	  0	       0	        0	      69	45,680	  45,680	  11,056	   11,044	        0	  0	  8	  3	  2	  0	  0	    6	      6	10,108
	2024/12/25	14:44:10	tels4happ008_PS1_00	      1	     1	        0	     0	     0	     1	     99	 0.25	10.00	0.1	  0	       0	        0	      82	53,885	  53,885	  11,040	   11,028	        0	  0	  9	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	14:44:10	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     1	     99	 0.31	10.00	0.0	  0	       0	        0	      82	54,168	  54,168	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	14:49:10	tels4happ001_PS1_00	      1	     1	       25	    25	    11	     2	     87	 1.68	10.00	0.3	  0	       7	        0	      45	30,118	  30,118	  12,596	   12,520	        0	  0	252	  0	  0	  0	  0	   30	     30	10,002
	2024/12/25	14:49:10	tels4happ002_PS1_00	      3	     2	       32	    32	     4	     1	     95	 1.09	15.00	0.0	  0	       0	       72	      62	61,661	  61,661	  16,728	   16,616	        0	  0	  2	  0	  0	  0	  0	   39	     39	10,112
	2024/12/25	14:49:10	tels4happ003_PS1_00	      4	     1	       32	    32	     7	     0	     93	 1.55	15.00	0.0	  0	       0	        0	      59	58,322	  58,322	  17,316	   16,700	        0	  0	 10	  0	  1	  0	  0	   39	     39	10,118
	2024/12/25	14:49:10	tels4happ004_PS1_00	      1	     1	       37	    35	     3	     1	     96	 0.61	10.00	0.0	  0	       0	        0	      72	47,651	  47,651	  11,040	   11,028	        0	  0	  8	  0	  0	  0	  0	    4	      4	10,001
	2024/12/25	14:49:10	tels4happ005_PS1_00	      2	     2	       48	    44	     9	     2	     89	 1.36	10.00	0.2	  0	       0	        0	      70	46,137	  46,137	  11,044	   11,032	        0	  0	  6	  1	  1	  0	  0	    5	      5	10,108
	2024/12/25	14:49:10	tels4happ006_PS1_00	      2	     2	       32	    32	     3	     1	     96	 0.66	10.00	0.2	  0	       0	        0	      67	44,274	  44,274	  11,056	   11,028	        0	  0	 11	  2	  2	  0	  0	    7	      7	10,003
	2024/12/25	14:49:10	tels4happ007_PS1_00	      3	     3	       32	    32	     3	     3	     94	 0.82	10.00	0.0	  0	       0	        0	      69	45,821	  45,821	  11,080	   11,068	        0	  0	  8	  2	  3	  0	  0	    6	      6	 9,107
	2024/12/25	14:49:10	tels4happ008_PS1_00	      1	     1	        0	     0	     0	     1	     99	 0.22	10.00	0.1	  0	       0	        0	      82	53,882	  53,882	  11,040	   11,028	        0	  0	  9	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	14:49:10	tels4happ009_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.32	10.00	0.0	  0	       0	        0	      82	54,166	  54,166	  11,040	   11,028	        0	  0	  6	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	14:54:10	tels4happ001_PS1_00	      1	     1	       25	    25	     5	     3	     92	 1.19	10.00	0.3	  0	     329	        0	      45	30,095	  30,095	  12,608	   12,520	        0	  0	252	  0	  0	  0	  0	   29	     29	10,003
